timestamp,zone_id,time_of_day,current_count,flow_rate,average_velocity,occupancy_after_5_min
2026-01-18 20:42:00,Hall 2,20.7,599,15.77,1.27,682
2026-01-18 20:43:00,Hall 3,20.72,587,6.6,1.39,596
2026-01-18 20:44:00,Hall 3,20.73,579,15.61,1.44,655
2026-01-18 20:45:00,Hall 1,20.75,444,-6.54,1.38,415
2026-01-18 20:46:00,Hall 3,20.77,578,6.57,1.39,624
2026-01-18 20:47:00,Hall 3,20.78,486,0.2,1.36,474
2026-01-18 20:48:00,Hall 2,20.8,544,2.35,1.43,565
2026-01-18 20:49:00,Hall 1,20.82,590,-9.91,1.49,529
2026-01-18 20:50:00,Hall 1,20.83,587,5.56,1.41,621
2026-01-18 20:51:00,Open Arena,20.85,508,23.44,1.34,600
2026-01-18 20:52:00,Hall 3,20.87,588,10.42,1.24,667
2026-01-18 20:53:00,Open Arena,20.88,523,3.37,1.44,523
2026-01-18 20:54:00,Hall 3,20.9,573,-7.16,1.31,534
2026-01-18 20:55:00,Open Arena,20.92,540,8.72,1.46,587
2026-01-18 20:56:00,Open Arena,20.93,566,17.62,1.28,636
2026-01-18 20:57:00,Hall 1,20.95,511,-7.84,1.44,459
2026-01-18 20:58:00,Hall 2,20.97,554,30.52,1.39,697
2026-01-18 20:59:00,Hall 1,20.98,582,2.77,1.42,612
2026-01-18 21:00:00,Open Arena,21.0,424,-14.28,1.53,369
2026-01-18 21:01:00,Hall 2,21.02,428,-16.4,1.48,334
2026-01-18 21:02:00,Hall 2,21.03,433,-1.96,1.66,417
2026-01-18 21:03:00,Hall 2,21.05,444,13.6,1.51,491
2026-01-18 21:04:00,Hall 2,21.07,454,9.13,1.43,479
2026-01-18 21:05:00,Hall 1,21.08,537,5.91,1.37,552
2026-01-18 21:06:00,Hall 2,21.1,485,0.91,1.35,498
2026-01-18 21:07:00,Hall 3,21.12,430,14.51,1.3,495
2026-01-18 21:08:00,Open Arena,21.13,429,12.75,1.42,491
2026-01-18 21:09:00,Hall 1,21.15,499,9.5,1.37,554
2026-01-18 21:10:00,Hall 2,21.17,491,8.26,1.44,531
2026-01-18 21:11:00,Open Arena,21.18,500,6.64,1.43,529
2026-01-18 21:12:00,Hall 3,21.2,411,6.65,1.29,458
2026-01-18 21:13:00,Hall 2,21.22,440,2.63,1.39,437
2026-01-18 21:14:00,Hall 2,21.23,396,18.45,1.4,495
2026-01-18 21:15:00,Hall 2,21.25,315,-3.92,1.25,310
2026-01-18 21:16:00,Hall 3,21.27,398,14.45,1.65,463
2026-01-18 21:17:00,Open Arena,21.28,448,-3.58,1.45,408
2026-01-18 21:18:00,Hall 2,21.3,384,-1.41,1.46,378
2026-01-18 21:19:00,Hall 2,21.32,421,-10.63,1.34,350
2026-01-18 21:20:00,Hall 2,21.33,323,-5.21,1.32,260
2026-01-18 21:21:00,Hall 3,21.35,426,5.24,1.35,449
2026-01-18 21:22:00,Hall 3,21.37,439,5.89,1.47,467
2026-01-18 21:23:00,Open Arena,21.38,380,12.52,1.5,443
2026-01-18 21:24:00,Open Arena,21.4,315,-9.71,1.56,271
2026-01-18 21:25:00,Hall 2,21.42,377,-4.77,1.46,369
2026-01-18 21:26:00,Open Arena,21.43,376,2.57,1.33,393
2026-01-18 21:27:00,Hall 1,21.45,354,8.19,1.37,387
2026-01-18 21:28:00,Open Arena,21.47,420,0.81,1.35,414
2026-01-18 21:29:00,Hall 2,21.48,374,9.53,1.34,403
2026-01-18 21:30:00,Open Arena,21.5,378,4.15,1.57,412
2026-01-18 21:31:00,Hall 1,21.52,415,6.54,1.53,446
2026-01-18 21:32:00,Hall 2,21.53,356,1.08,1.38,371
2026-01-18 21:33:00,Hall 1,21.55,337,-3.18,1.55,330
2026-01-18 21:34:00,Hall 1,21.57,390,12.64,1.55,466
2026-01-18 21:35:00,Hall 2,21.58,419,-1.87,1.41,412
2026-01-18 21:36:00,Open Arena,21.6,358,-0.46,1.42,339
2026-01-18 21:37:00,Hall 1,21.62,438,12.53,1.41,511
2026-01-18 21:38:00,Hall 2,21.63,262,18.27,1.27,369
2026-01-18 21:39:00,Hall 3,21.65,413,0.52,1.46,398
2026-01-18 21:40:00,Open Arena,21.67,255,3.04,1.37,275
2026-01-18 21:41:00,Hall 3,21.68,360,-19.42,1.44,276
2026-01-18 21:42:00,Open Arena,21.7,434,0.54,1.5,438
2026-01-18 21:43:00,Hall 2,21.72,316,21.51,1.44,403
2026-01-18 21:44:00,Hall 3,21.73,370,15.48,1.49,436
2026-01-18 21:45:00,Hall 1,21.75,398,20.2,1.34,507
2026-01-18 21:46:00,Hall 3,21.77,334,-1.13,1.37,321
2026-01-18 21:47:00,Hall 1,21.78,319,15.97,1.59,418
2026-01-18 21:48:00,Hall 3,21.8,379,12.34,1.58,459
2026-01-18 21:49:00,Hall 1,21.82,400,9.06,1.41,413
2026-01-18 21:50:00,Hall 3,21.83,349,3.15,1.52,382
2026-01-18 21:51:00,Hall 3,21.85,317,3.4,1.43,342
2026-01-18 21:52:00,Hall 2,21.87,335,22.16,1.33,462
2026-01-18 21:53:00,Hall 3,21.88,245,10.67,1.39,282
2026-01-18 21:54:00,Hall 3,21.9,264,2.0,1.5,233
2026-01-18 21:55:00,Hall 3,21.92,380,6.63,1.37,395
2026-01-18 21:56:00,Hall 2,21.93,301,4.23,1.22,322
2026-01-18 21:57:00,Hall 2,21.95,347,-5.6,1.4,271
2026-01-18 21:58:00,Open Arena,21.97,275,8.16,1.45,327
2026-01-18 21:59:00,Hall 3,21.98,298,13.2,1.46,350
2026-01-18 22:00:00,Hall 3,22.0,171,3.87,1.32,191
2026-01-18 22:01:00,Hall 2,22.02,339,24.62,1.37,455
2026-01-18 22:02:00,Hall 2,22.03,300,6.45,1.33,351
2026-01-18 22:03:00,Open Arena,22.05,203,4.3,1.4,207
2026-01-18 22:04:00,Hall 1,22.07,306,12.92,1.32,373
2026-01-18 22:05:00,Hall 3,22.08,324,4.92,1.32,340
2026-01-18 22:06:00,Hall 3,22.1,281,2.15,1.29,300
2026-01-18 22:07:00,Hall 1,22.12,255,8.61,1.36,258
2026-01-18 22:08:00,Hall 1,22.13,335,-2.49,1.59,326
2026-01-18 22:09:00,Hall 1,22.15,268,0.98,1.49,257
2026-01-18 22:10:00,Hall 1,22.17,326,-0.34,1.38,335
2026-01-18 22:11:00,Hall 1,22.18,154,-4.91,1.48,142
2026-01-18 22:12:00,Open Arena,22.2,292,4.3,1.4,306
2026-01-18 22:13:00,Hall 3,22.22,338,4.07,1.26,359
2026-01-18 22:14:00,Hall 2,22.23,447,13.97,1.45,492
2026-01-18 22:15:00,Hall 3,22.25,300,15.33,1.44,357
2026-01-18 22:16:00,Hall 2,22.27,363,-6.44,1.51,321
2026-01-18 22:17:00,Hall 3,22.28,269,14.97,1.41,352
2026-01-18 22:18:00,Hall 3,22.3,187,-3.12,1.44,142
2026-01-18 22:19:00,Hall 1,22.32,175,23.32,1.52,291
2026-01-18 22:20:00,Open Arena,22.33,304,1.72,1.19,316
2026-01-18 22:21:00,Open Arena,22.35,343,-3.63,1.37,312
2026-01-18 22:22:00,Hall 3,22.37,208,-1.06,1.37,186
2026-01-18 22:23:00,Open Arena,22.38,301,-5.27,1.29,300
2026-01-18 22:24:00,Hall 2,22.4,217,19.31,1.57,314
2026-01-18 22:25:00,Hall 1,22.42,219,1.57,1.43,227
2026-01-18 22:26:00,Open Arena,22.43,213,3.91,1.48,234
2026-01-18 22:27:00,Open Arena,22.45,214,3.57,1.52,219
2026-01-18 22:28:00,Hall 1,22.47,267,-10.54,1.58,218
2026-01-18 22:29:00,Hall 1,22.48,284,-3.75,1.25,267
2026-01-18 22:30:00,Hall 1,22.5,224,-6.04,1.44,196
2026-01-18 22:31:00,Hall 3,22.52,214,-8.7,1.52,163
2026-01-18 22:32:00,Hall 2,22.53,205,21.32,1.39,322
2026-01-18 22:33:00,Hall 2,22.55,197,14.82,1.61,291
2026-01-18 22:34:00,Hall 3,22.57,214,8.0,1.56,260
2026-01-18 22:35:00,Hall 2,22.58,162,11.91,1.39,204
2026-01-18 22:36:00,Hall 2,22.6,265,1.84,1.41,288
2026-01-18 22:37:00,Open Arena,22.62,344,-1.52,1.31,329
2026-01-18 22:38:00,Hall 2,22.63,277,7.85,1.33,305
2026-01-18 22:39:00,Hall 3,22.65,167,12.56,1.47,220
2026-01-18 22:40:00,Hall 1,22.67,189,9.7,1.54,239
2026-01-18 22:41:00,Hall 3,22.68,185,7.78,1.38,220
2026-01-18 22:42:00,Hall 3,22.7,153,19.51,1.44,243
2026-01-18 22:43:00,Hall 1,22.72,265,-5.33,1.48,241
2026-01-18 22:44:00,Hall 2,22.73,121,14.52,1.41,210
2026-01-18 22:45:00,Open Arena,22.75,167,16.83,1.25,255
2026-01-18 22:46:00,Hall 1,22.77,257,25.39,1.33,395
2026-01-18 22:47:00,Hall 1,22.78,300,1.03,1.3,240
2026-01-18 22:48:00,Hall 1,22.8,226,-4.12,1.68,241
2026-01-18 22:49:00,Hall 2,22.82,293,-19.91,1.28,200
2026-01-18 22:50:00,Hall 1,22.83,235,4.85,1.44,260
2026-01-18 22:51:00,Open Arena,22.85,295,7.01,1.31,333
2026-01-18 22:52:00,Hall 2,22.87,196,0.82,1.5,212
2026-01-18 22:53:00,Open Arena,22.88,257,-2.88,1.46,226
2026-01-18 22:54:00,Hall 3,22.9,277,4.12,1.49,284
2026-01-18 22:55:00,Hall 2,22.92,226,3.31,1.62,231
2026-01-18 22:56:00,Hall 3,22.93,257,-8.49,1.34,218
2026-01-18 22:57:00,Hall 1,22.95,233,-1.52,1.37,221
2026-01-18 22:58:00,Hall 2,22.97,208,12.12,1.37,271
2026-01-18 22:59:00,Hall 3,22.98,292,-7.98,1.29,261
2026-01-18 23:00:00,Hall 1,23.0,244,3.9,1.36,249
2026-01-18 23:01:00,Open Arena,23.02,170,-13.9,1.41,96
2026-01-18 23:02:00,Hall 1,23.03,227,3.27,1.54,239
2026-01-18 23:03:00,Hall 3,23.05,191,15.42,1.55,262
2026-01-18 23:04:00,Hall 1,23.07,248,24.14,1.59,366
2026-01-18 23:05:00,Open Arena,23.08,223,-1.65,1.43,223
2026-01-18 23:06:00,Hall 3,23.1,254,3.54,1.33,285
2026-01-18 23:07:00,Hall 1,23.12,216,-2.07,1.25,205
2026-01-18 23:08:00,Hall 2,23.13,203,23.06,1.35,327
2026-01-18 23:09:00,Hall 1,23.15,236,10.5,1.46,278
2026-01-18 23:10:00,Hall 1,23.17,156,-7.44,1.36,112
2026-01-18 23:11:00,Hall 2,23.18,209,15.94,1.37,255
2026-01-18 23:12:00,Hall 1,23.2,234,-3.05,1.55,195
2026-01-18 23:13:00,Hall 3,23.22,184,2.4,1.41,226
2026-01-18 23:14:00,Hall 1,23.23,195,-1.49,1.54,192
2026-01-18 23:15:00,Open Arena,23.25,251,1.01,1.45,240
2026-01-18 23:16:00,Hall 1,23.27,205,17.47,1.52,306
2026-01-18 23:17:00,Open Arena,23.28,282,6.83,1.24,325
2026-01-18 23:18:00,Hall 3,23.3,274,-8.49,1.57,217
2026-01-18 23:19:00,Hall 1,23.32,174,6.58,1.64,224
2026-01-18 23:20:00,Open Arena,23.33,148,-13.29,1.51,71
2026-01-18 23:21:00,Open Arena,23.35,180,12.58,1.57,217
2026-01-18 23:22:00,Hall 3,23.37,213,-4.43,1.37,193
2026-01-18 23:23:00,Open Arena,23.38,133,4.89,1.46,150
2026-01-18 23:24:00,Hall 1,23.4,224,-13.03,1.41,181
2026-01-18 23:25:00,Hall 2,23.42,223,0.28,1.28,230
2026-01-18 23:26:00,Hall 1,23.43,272,11.47,1.66,320
2026-01-18 23:27:00,Hall 2,23.45,180,-12.33,1.51,132
2026-01-18 23:28:00,Hall 3,23.47,324,-9.57,1.45,277
2026-01-18 23:29:00,Open Arena,23.48,265,3.21,1.27,277
2026-01-18 23:30:00,Hall 3,23.5,210,-26.63,1.35,85
2026-01-18 23:31:00,Open Arena,23.52,116,9.52,1.54,165
2026-01-18 23:32:00,Hall 1,23.53,270,13.5,1.26,333
2026-01-18 23:33:00,Hall 2,23.55,136,2.25,1.48,130
2026-01-18 23:34:00,Hall 3,23.57,307,24.58,1.23,415
2026-01-18 23:35:00,Hall 3,23.58,172,4.73,1.6,189
2026-01-18 23:36:00,Hall 3,23.6,308,24.14,1.49,427
2026-01-18 23:37:00,Hall 1,23.62,178,-7.94,1.46,139
2026-01-18 23:38:00,Open Arena,23.63,198,11.74,1.46,261
2026-01-18 23:39:00,Open Arena,23.65,201,27.06,1.53,347
2026-01-18 23:40:00,Hall 3,23.67,180,3.2,1.46,202
2026-01-18 23:41:00,Hall 3,23.68,329,0.3,1.4,308
2026-01-18 23:42:00,Hall 1,23.7,220,23.53,1.26,355
2026-01-18 23:43:00,Hall 3,23.72,164,-3.58,1.37,152
2026-01-18 23:44:00,Hall 3,23.73,307,1.57,1.57,339
2026-01-18 23:45:00,Hall 1,23.75,241,9.5,1.42,284
2026-01-18 23:46:00,Hall 3,23.77,173,-11.79,1.38,109
2026-01-18 23:47:00,Open Arena,23.78,281,3.01,1.39,305
2026-01-18 23:48:00,Hall 2,23.8,162,-8.11,1.46,114
2026-01-18 23:49:00,Hall 3,23.82,167,7.91,1.55,199
2026-01-18 23:50:00,Hall 3,23.83,218,7.4,1.49,247
2026-01-18 23:51:00,Hall 2,23.85,161,6.18,1.48,174
2026-01-18 23:52:00,Hall 3,23.87,214,17.22,1.42,320
2026-01-18 23:53:00,Hall 3,23.88,174,-4.65,1.41,141
2026-01-18 23:54:00,Hall 2,23.9,113,8.21,1.49,176
2026-01-18 23:55:00,Open Arena,23.92,215,-22.04,1.38,88
2026-01-18 23:56:00,Hall 2,23.93,217,-3.75,1.35,166
2026-01-18 23:57:00,Hall 2,23.95,139,-6.81,1.33,102
2026-01-18 23:58:00,Hall 1,23.97,100,11.5,1.38,164
2026-01-18 23:59:00,Hall 1,23.98,254,10.79,1.44,298
2026-01-19 00:00:00,Open Arena,0.0,155,-10.79,1.3,90
2026-01-19 00:01:00,Hall 2,0.02,178,21.1,1.39,295
2026-01-19 00:02:00,Hall 3,0.03,191,8.82,1.57,246
2026-01-19 00:03:00,Hall 1,0.05,253,-4.95,1.48,207
2026-01-19 00:04:00,Hall 3,0.07,1638,-50.0,1.12,1401
2026-01-19 00:05:00,Open Arena,0.08,188,4.09,1.45,229
2026-01-19 00:06:00,Hall 3,0.1,203,11.63,1.47,227
2026-01-19 00:07:00,Hall 1,0.12,194,12.9,1.53,263
2026-01-19 00:08:00,Hall 2,0.13,149,-2.39,1.49,130
2026-01-19 00:09:00,Hall 3,0.15,279,3.4,1.46,299
2026-01-19 00:10:00,Open Arena,0.17,218,-7.37,1.28,190
2026-01-19 00:11:00,Open Arena,0.18,189,-12.9,1.48,132
2026-01-19 00:12:00,Hall 3,0.2,197,5.61,1.52,228
2026-01-19 00:13:00,Hall 3,0.22,142,-14.71,1.51,52
2026-01-19 00:14:00,Hall 2,0.23,212,2.34,1.47,234
2026-01-19 00:15:00,Open Arena,0.25,213,21.36,1.38,324
2026-01-19 00:16:00,Open Arena,0.27,194,9.82,1.31,244
2026-01-19 00:17:00,Open Arena,0.28,267,-16.05,1.42,177
2026-01-19 00:18:00,Hall 1,0.3,153,7.05,1.55,192
2026-01-19 00:19:00,Open Arena,0.32,164,23.64,1.59,251
2026-01-19 00:20:00,Hall 2,0.33,186,11.64,1.26,232
2026-01-19 00:21:00,Hall 1,0.35,153,0.02,1.49,146
2026-01-19 00:22:00,Open Arena,0.37,176,15.18,1.45,238
2026-01-19 00:23:00,Hall 3,0.38,133,-7.56,1.5,100
2026-01-19 00:24:00,Hall 1,0.4,211,2.6,1.51,225
2026-01-19 00:25:00,Hall 2,0.42,277,20.65,1.4,363
2026-01-19 00:26:00,Open Arena,0.43,191,5.53,1.43,229
2026-01-19 00:27:00,Open Arena,0.45,210,4.7,1.36,234
2026-01-19 00:28:00,Hall 2,0.47,194,27.04,1.42,322
2026-01-19 00:29:00,Hall 3,0.48,228,8.29,1.51,265
2026-01-19 00:30:00,Open Arena,0.5,269,-5.55,1.53,233
2026-01-19 00:31:00,Hall 2,0.52,247,-15.32,1.47,160
2026-01-19 00:32:00,Open Arena,0.53,116,8.63,1.6,156
2026-01-19 00:33:00,Hall 1,0.55,291,8.84,1.36,353
2026-01-19 00:34:00,Open Arena,0.57,222,5.57,1.54,290
2026-01-19 00:35:00,Open Arena,0.58,1009,120.0,1.42,1631
2026-01-19 00:36:00,Hall 1,0.6,174,-6.24,1.64,125
2026-01-19 00:37:00,Hall 2,0.62,123,23.8,1.38,229
2026-01-19 00:38:00,Hall 3,0.63,199,15.93,1.42,279
2026-01-19 00:39:00,Hall 1,0.65,164,14.27,1.33,225
2026-01-19 00:40:00,Open Arena,0.67,181,10.05,1.37,213
2026-01-19 00:41:00,Hall 3,0.68,239,14.95,1.32,337
2026-01-19 00:42:00,Hall 2,0.7,217,-3.28,1.48,211
2026-01-19 00:43:00,Hall 2,0.72,134,4.68,1.46,152
2026-01-19 00:44:00,Hall 1,0.73,131,-6.75,1.39,102
2026-01-19 00:45:00,Hall 1,0.75,164,17.92,1.42,242
2026-01-19 00:46:00,Hall 3,0.77,227,5.17,1.29,264
2026-01-19 00:47:00,Open Arena,0.78,164,15.37,1.51,247
2026-01-19 00:48:00,Hall 1,0.8,223,7.15,1.49,243
2026-01-19 00:49:00,Hall 2,0.82,220,3.1,1.47,229
2026-01-19 00:50:00,Hall 2,0.83,221,15.28,1.55,294
2026-01-19 00:51:00,Hall 1,0.85,292,14.65,1.32,364
2026-01-19 00:52:00,Hall 3,0.87,139,-7.63,1.65,97
2026-01-19 00:53:00,Hall 2,0.88,197,23.96,1.55,340
2026-01-19 00:54:00,Hall 3,0.9,128,5.51,1.48,145
2026-01-19 00:55:00,Hall 1,0.92,136,8.07,1.53,188
2026-01-19 00:56:00,Open Arena,0.93,208,-3.05,1.5,162
2026-01-19 00:57:00,Hall 1,0.95,251,11.96,1.66,316
2026-01-19 00:58:00,Open Arena,0.97,234,8.95,1.33,279
2026-01-19 00:59:00,Hall 2,0.98,235,1.95,1.42,249
2026-01-19 01:00:00,Hall 3,1.0,277,10.56,1.66,337
2026-01-19 01:01:00,Hall 2,1.02,249,2.46,1.33,234
2026-01-19 01:02:00,Hall 3,1.03,201,2.33,1.65,215
2026-01-19 01:03:00,Hall 2,1.05,183,-6.96,1.54,164
2026-01-19 01:04:00,Hall 3,1.07,133,13.8,1.35,206
2026-01-19 01:05:00,Hall 1,1.08,187,-2.28,1.66,200
2026-01-19 01:06:00,Hall 1,1.1,92,-1.5,1.49,86
2026-01-19 01:07:00,Hall 2,1.12,209,14.21,1.4,277
2026-01-19 01:08:00,Hall 1,1.13,116,0.62,1.48,96
2026-01-19 01:09:00,Hall 1,1.15,204,13.32,1.44,246
2026-01-19 01:10:00,Hall 2,1.17,184,-3.91,1.53,174
2026-01-19 01:11:00,Hall 2,1.18,228,-7.67,1.38,196
2026-01-19 01:12:00,Hall 3,1.2,172,10.01,1.37,220
2026-01-19 01:13:00,Hall 2,1.22,216,-13.49,1.35,128
2026-01-19 01:14:00,Hall 2,1.23,204,2.71,1.44,219
2026-01-19 01:15:00,Hall 3,1.25,263,-8.1,1.66,222
2026-01-19 01:16:00,Hall 2,1.27,238,21.53,1.35,331
2026-01-19 01:17:00,Hall 1,1.28,149,-1.61,1.48,119
2026-01-19 01:18:00,Hall 3,1.3,257,1.66,1.35,263
2026-01-19 01:19:00,Hall 2,1.32,156,8.14,1.39,202
2026-01-19 01:20:00,Hall 3,1.33,82,15.7,1.48,150
2026-01-19 01:21:00,Hall 3,1.35,225,18.53,1.2,301
2026-01-19 01:22:00,Hall 3,1.37,247,0.5,1.47,242
2026-01-19 01:23:00,Open Arena,1.38,144,21.1,1.53,263
2026-01-19 01:24:00,Hall 2,1.4,153,1.64,1.34,193
2026-01-19 01:25:00,Open Arena,1.42,206,9.98,1.48,241
2026-01-19 01:26:00,Hall 3,1.43,110,11.21,1.35,162
2026-01-19 01:27:00,Open Arena,1.45,275,1.84,1.33,301
2026-01-19 01:28:00,Open Arena,1.47,163,4.25,1.38,194
2026-01-19 01:29:00,Hall 3,1.48,146,7.38,1.73,201
2026-01-19 01:30:00,Hall 1,1.5,240,0.68,1.37,249
2026-01-19 01:31:00,Open Arena,1.52,248,6.79,1.57,281
2026-01-19 01:32:00,Open Arena,1.53,258,1.58,1.5,271
2026-01-19 01:33:00,Hall 2,1.55,204,2.68,1.46,214
2026-01-19 01:34:00,Hall 1,1.57,212,-5.56,1.53,195
2026-01-19 01:35:00,Hall 1,1.58,255,3.97,1.34,281
2026-01-19 01:36:00,Hall 1,1.6,215,4.29,1.47,233
2026-01-19 01:37:00,Hall 3,1.62,199,16.03,1.42,267
2026-01-19 01:38:00,Hall 3,1.63,170,2.97,1.7,166
2026-01-19 01:39:00,Hall 1,1.65,139,0.3,1.26,150
2026-01-19 01:40:00,Hall 3,1.67,98,-3.48,1.41,61
2026-01-19 01:41:00,Hall 3,1.68,200,-1.92,1.56,188
2026-01-19 01:42:00,Open Arena,1.7,216,9.23,1.6,264
2026-01-19 01:43:00,Hall 3,1.72,117,-6.27,1.35,57
2026-01-19 01:44:00,Hall 3,1.73,240,12.17,1.56,291
2026-01-19 01:45:00,Hall 3,1.75,206,3.87,1.38,238
2026-01-19 01:46:00,Hall 2,1.77,217,2.45,1.53,244
2026-01-19 01:47:00,Open Arena,1.78,171,-6.48,1.48,143
2026-01-19 01:48:00,Hall 2,1.8,263,11.07,1.49,315
2026-01-19 01:49:00,Hall 1,1.82,176,-6.49,1.57,161
2026-01-19 01:50:00,Open Arena,1.83,242,-2.19,1.38,242
2026-01-19 01:51:00,Hall 2,1.85,317,2.47,1.45,324
2026-01-19 01:52:00,Hall 3,1.87,141,11.14,1.48,204
2026-01-19 01:53:00,Hall 2,1.88,218,13.1,1.5,287
2026-01-19 01:54:00,Hall 1,1.9,195,11.72,1.49,274
2026-01-19 01:55:00,Hall 3,1.92,257,7.33,1.51,306
2026-01-19 01:56:00,Hall 1,1.93,161,5.03,1.52,186
2026-01-19 01:57:00,Hall 3,1.95,245,7.01,1.7,270
2026-01-19 01:58:00,Hall 3,1.97,209,14.93,1.49,279
2026-01-19 01:59:00,Hall 1,1.98,59,13.08,1.46,102
2026-01-19 02:00:00,Hall 1,2.0,212,2.21,1.47,236
2026-01-19 02:01:00,Hall 3,2.02,251,10.23,1.34,310
2026-01-19 02:02:00,Hall 2,2.03,253,9.5,1.6,277
2026-01-19 02:03:00,Hall 1,2.05,210,7.53,1.53,227
2026-01-19 02:04:00,Hall 1,2.07,219,7.58,1.43,276
2026-01-19 02:05:00,Hall 2,2.08,265,9.95,1.48,304
2026-01-19 02:06:00,Hall 2,2.1,203,4.31,1.3,219
2026-01-19 02:07:00,Hall 3,2.12,158,4.06,1.54,176
2026-01-19 02:08:00,Hall 1,2.13,2110,-50.0,1.17,1843
2026-01-19 02:09:00,Open Arena,2.15,229,15.92,1.43,294
2026-01-19 02:10:00,Open Arena,2.17,83,16.07,1.63,185
2026-01-19 02:11:00,Open Arena,2.18,217,2.8,1.73,231
2026-01-19 02:12:00,Hall 3,2.2,197,7.19,1.35,225
2026-01-19 02:13:00,Hall 1,2.22,153,-3.27,1.39,113
2026-01-19 02:14:00,Hall 1,2.23,233,-4.39,1.4,221
2026-01-19 02:15:00,Hall 1,2.25,257,-0.64,1.48,239
2026-01-19 02:16:00,Hall 1,2.27,153,21.18,1.33,266
2026-01-19 02:17:00,Open Arena,2.28,256,6.75,1.65,330
2026-01-19 02:18:00,Hall 3,2.3,194,14.86,1.6,258
2026-01-19 02:19:00,Hall 1,2.32,172,5.15,1.51,201
2026-01-19 02:20:00,Hall 1,2.33,230,6.46,1.51,272
2026-01-19 02:21:00,Hall 3,2.35,2009,120.0,1.3,2614
2026-01-19 02:22:00,Hall 1,2.37,227,5.19,1.32,264
2026-01-19 02:23:00,Hall 3,2.38,158,2.34,1.48,175
2026-01-19 02:24:00,Hall 2,2.4,198,11.29,1.51,250
2026-01-19 02:25:00,Open Arena,2.42,272,5.42,1.44,304
2026-01-19 02:26:00,Hall 3,2.43,165,1.72,1.36,205
2026-01-19 02:27:00,Hall 1,2.45,311,13.4,1.36,372
2026-01-19 02:28:00,Hall 1,2.47,216,14.15,1.26,269
2026-01-19 02:29:00,Hall 1,2.48,195,13.11,1.69,252
2026-01-19 02:30:00,Hall 3,2.5,127,10.36,1.41,223
2026-01-19 02:31:00,Open Arena,2.52,279,4.15,1.3,283
2026-01-19 02:32:00,Hall 1,2.53,227,1.92,1.25,240
2026-01-19 02:33:00,Open Arena,2.55,210,5.54,1.45,246
2026-01-19 02:34:00,Open Arena,2.57,249,13.9,1.36,309
2026-01-19 02:35:00,Hall 3,2.58,119,-1.83,1.35,97
2026-01-19 02:36:00,Open Arena,2.6,206,18.17,1.38,328
2026-01-19 02:37:00,Hall 3,2.62,237,5.37,1.28,272
2026-01-19 02:38:00,Hall 3,2.63,1435,-50.0,1.34,1186
2026-01-19 02:39:00,Hall 1,2.65,304,-6.46,1.14,270
2026-01-19 02:40:00,Hall 1,2.67,251,2.77,1.34,260
2026-01-19 02:41:00,Hall 1,2.68,71,7.15,1.4,109
2026-01-19 02:42:00,Open Arena,2.7,193,7.0,1.4,232
2026-01-19 02:43:00,Hall 2,2.72,223,22.16,1.54,329
2026-01-19 02:44:00,Hall 2,2.73,121,-0.68,1.49,123
2026-01-19 02:45:00,Open Arena,2.75,211,0.12,1.41,233
2026-01-19 02:46:00,Hall 3,2.77,184,15.68,1.45,268
2026-01-19 02:47:00,Hall 3,2.78,181,37.67,1.22,404
2026-01-19 02:48:00,Hall 2,2.8,172,-6.36,1.56,145
2026-01-19 02:49:00,Hall 1,2.82,210,5.28,1.37,227
2026-01-19 02:50:00,Hall 1,2.83,156,19.24,1.46,254
2026-01-19 02:51:00,Hall 2,2.85,132,13.37,1.52,193
2026-01-19 02:52:00,Hall 3,2.87,96,22.67,1.44,230
2026-01-19 02:53:00,Hall 2,2.88,256,10.56,1.55,280
2026-01-19 02:54:00,Hall 1,2.9,215,5.94,1.48,265
2026-01-19 02:55:00,Hall 2,2.92,192,5.47,1.32,226
2026-01-19 02:56:00,Open Arena,2.93,282,1.45,1.38,303
2026-01-19 02:57:00,Hall 3,2.95,239,-7.66,1.41,209
2026-01-19 02:58:00,Open Arena,2.97,262,8.14,1.43,302
2026-01-19 02:59:00,Open Arena,2.98,95,19.22,1.55,189
2026-01-19 03:00:00,Hall 3,3.0,188,15.53,1.42,277
2026-01-19 03:01:00,Hall 2,3.02,186,15.52,1.67,254
2026-01-19 03:02:00,Hall 3,3.03,130,19.67,1.56,206
2026-01-19 03:03:00,Open Arena,3.05,258,13.6,1.48,344
2026-01-19 03:04:00,Hall 3,3.07,249,11.77,1.33,331
2026-01-19 03:05:00,Hall 1,3.08,199,10.06,1.39,264
2026-01-19 03:06:00,Hall 2,3.1,273,-8.04,1.41,231
2026-01-19 03:07:00,Hall 1,3.12,258,4.81,1.56,275
2026-01-19 03:08:00,Hall 3,3.13,206,10.59,1.58,276
2026-01-19 03:09:00,Hall 2,3.15,215,6.32,1.69,246
2026-01-19 03:10:00,Hall 2,3.17,262,4.77,1.44,253
2026-01-19 03:11:00,Hall 2,3.18,174,-3.17,1.5,147
2026-01-19 03:12:00,Hall 3,3.2,195,-1.03,1.39,188
2026-01-19 03:13:00,Hall 2,3.22,249,-18.92,1.33,173
2026-01-19 03:14:00,Hall 2,3.23,110,-7.84,1.64,100
2026-01-19 03:15:00,Open Arena,3.25,179,-2.75,1.58,150
2026-01-19 03:16:00,Hall 2,3.27,202,-24.97,1.51,83
